# Description of Fields in this File
# ==================================
#  
# Pathway Name: a user friendly name of the pathway.
# Pathway Frame-id: a unique identifier of the pathway in the PGDB.
# Pathway Class Name: a user friendly name of a class that contains the pathway.
# Pathway Class Frame-id: a unique identifier of the Class Name in the PGDB.
# Pathway Score: A number from 0-1.0 indicating the strength of the evidence supporting the inference of this pathway, where 1.0 means very strong evidence.
# Pathway Frequency Score: the sum of the number of enzymes in the PGDB catalyzing the reactions of the pathway divided by the number of reactions in the pathway. This value can be larger than 1 since there might be several enzymes catalyzing the same reaction.
# Pathway Abundance: the abundance of the pathway given the abundance values of the genes for this pathway in the annotation file.
# Reason to Keep: a keyword describing the reason the pathway was kept.
# Pathway URL: the pathway URL for the Biocyc.org Web site.
#  
# The pathways in this file are sorted by Pathway Score.


Pathway Name | Pathway Frame-id | Pathway Class Name | Pathway Class Frame-id | Pathway Score | Pathway Frequency Score | Pathway Abundance | Reason to Keep | Pathway URL
phenylacetate degradation I (aerobic)|PWY0-321|Phenylacetate Degradation|Phenylacetate-Degradation|0.38531464|3.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY0-321
pyrimidine deoxyribonucleotides dephosphorylation|PWY-7206|||0.38750777|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7206
quinate degradation I|QUINATEDEG-PWY|Quinate Degradation|Quinate-Degradation|0.38750777|1.3333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=QUINATEDEG-PWY
quinate degradation II|PWY-6416|Quinate Degradation|Quinate-Degradation|0.38750777|1.3333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6416
dibenzothiophene desulfurization|PWY-681|||0.39094168|0.8|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-681
purine deoxyribonucleosides salvage|PWY-7224|||0.40065396|0.6666667|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7224
L-citrulline degradation|CITRULLINE-DEG-PWY|||0.40083554|0.33333334|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=CITRULLINE-DEG-PWY
oleate beta-oxidation|PWY0-1337|||0.4098725|7.0857143|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY0-1337
stearate biosynthesis IV|PWY-8280|Stearate Biosynthesis|Stearate-Biosynthesis|0.41617712|8.666667|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-8280
(S)-lactate fermentation to propanoate, acetate and hydrogen|PWY-8086|||0.42043367|1.3846154|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-8086
bis(guanylyl molybdenum cofactor) biosynthesis|PWY-7639|||0.42313886|0.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7639
fatty acid beta-oxidation III (unsaturated, odd number)|PWY-5137|||0.42313886|2.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5137
nitric oxide biosynthesis III (bacteria)|PWY-7860|Nitric Oxide Biosynthesis|Nitric-Oxide-Biosynthesis|0.42313886|0.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7860
superoxide radicals degradation|DETOX1-PWY|||0.42313886|3.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=DETOX1-PWY
acyl carrier protein activation|PWY-6012-1|||0.42313886|3.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6012-1
L-cysteine degradation IV|PWY-8452|L-cysteine Degradation|CYSTEINE-DEG|0.42313886|5.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-8452
L-methionine degradation II|PWY-701|L-methionine Degradation|METHIONINE-DEG|0.42313886|0.6666667|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-701
trehalose degradation VI (periplasmic)|PWY0-1466|Trehalose Degradation|Trehalose-Degradation|0.42313886|0.5|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY0-1466
UDP-alpha-D-glucuronate biosynthesis (from UDP-glucose)|PWY-7346|||0.42313886|3.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7346
L-alanine biosynthesis III|PWY0-1021|L-alanine Biosynthesis|ALANINE-SYN|0.42313886|5.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY0-1021
gallate degradation II|GALLATE-DEGRADATION-I-PWY|Gallate Degradation|GALLATE-DEG|0.42813084|0.8|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=GALLATE-DEGRADATION-I-PWY
tetrahydrofolate biosynthesis II|PWY2DNV-11|Folate Biosynthesis|Folate-Biosynthesis|0.4343796|0.6666667|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY2DNV-11
benzoyl-CoA biosynthesis|PWY-6458|||0.4343796|10.333333|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6458
androstenedione degradation I (aerobic)|PWY-6944|Androstenedione Degradation|Androstenedione-Degradation|0.43578473|3.4|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6944
L-proline degradation I|PROUT-PWY|L-proline Degradation|PROLINE-DEG|0.4397426|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PROUT-PWY
carbazole degradation|PWY-6550|||0.44000003|0.4|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6550
beta-dihydromenaquinone-9 biosynthesis|PWY-7993|||0.44000003|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7993
mycothiol oxidation|PWY1G-126|||0.44000003|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY1G-126
iso-bile acids biosynthesis II|PWY-7756|Iso-bile Acid Biosynthesis|Iso-bile-Acids-Biosynthesis|0.44000003|2.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7756
uracil degradation II (oxidative)|PWY-6426|Uracil Degradation|Uracil-Degradation|0.44000003|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6426
aspartame degradation|PWY-8454|||0.44000003|3.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-8454
erythritol biosynthesis I|PWY-8372|Erythritol Biosynthesis|Erythritol-Biosynthesis|0.44000003|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-8372
dimethyl sulfide degradation I|PWY-6047|Dimethylsulfide Degradation|Dimethylsulfide-Degradation|0.44000003|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6047
protocatechuate degradation II (ortho-cleavage pathway)|PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY|Protocatechuate Degradation|Protocatechuate-Degradation|0.44000003|0.75|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
oleandomycin activation/inactivation|PWY-6972|||0.44000003|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6972
thioredoxin pathway|THIOREDOX-PWY|||0.44000003|1.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=THIOREDOX-PWY
cytidylyl molybdenum cofactor sulfurylation|PWY-8165|||0.44000003|2.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-8165
di-trans,poly-cis-undecaprenyl phosphate biosynthesis|PWY-5785|||0.44000003|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5785
allantoin degradation to ureidoglycolate I (urea producing)|PWY-5697|Allantoin Degradation|Allantoin-degradation|0.44000003|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5697
formaldehyde oxidation V (bacillithiol-dependent)|PWY-7908|Formaldehyde Oxidation|Formaldehyde-Oxidation|0.44000003|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7908
spermidine biosynthesis I|BSUBPOLYAMSYN-PWY|Spermidine Biosynthesis|Spermidine-Biosynthesis|0.44000003|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=BSUBPOLYAMSYN-PWY
L-lysine degradation VI|PWY-5298|L-lysine Degradation|LYSINE-DEG|0.44000003|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5298
5-chloro-3-methyl-catechol degradation|PWY-6102|||0.44000003|0.25|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6102
phosphatidylserine and phosphatidylethanolamine biosynthesis I|PWY-5669|Phosphatidylethanolamine Biosynthesis|PhosphatidylethanolamineBiosynthesis|0.44000003|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5669
shikimate degradation II|PWY-6419|Shikimate Degradation|Shikimate-Degradation|0.44000003|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6419
L-lysine degradation VI|PWY-5298|L-lysine Degradation|LYSINE-DEG|0.44000003|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5298
palmitoleate biosynthesis II (plants and bacteria)|PWY-5366|Palmitoleate Biosynthesis|Palmitoleate-Biosynthesis|0.44000003|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5366
2-methylcitrate cycle I|PWY0-42|2-Methylcitrate Cycle|Methyl-Citrate-Cycle|0.45525557|0.8|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY0-42
assimilatory sulfate reduction IV|PWY1ZNC-1|||0.45738032|1.75|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY1ZNC-1
acetoacetate degradation (to acetyl CoA)|ACETOACETATE-DEG-PWY|||0.46093473|11.5|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=ACETOACETATE-DEG-PWY
trehalose degradation II (cytosolic)|PWY0-1182|Trehalose Degradation|Trehalose-Degradation|0.46237433|1.5|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY0-1182
1,2-dichloroethane degradation|12DICHLORETHDEG-PWY|||0.4632847|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=12DICHLORETHDEG-PWY
cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)|PWY-7376|cob(II)yrinate a,c-diamide biosynthesis|Cobyrinate-diamide-Biosynthesis|0.46760008|0.53846157|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7376
aerobic respiration II (cytochrome c) (yeast)|PWY-7279|||0.4773093|4.75|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7279
purine ribonucleosides degradation|PWY0-1296|||0.48400593|0.8333333|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY0-1296
trehalose biosynthesis II|PWY-881|Trehalose Biosynthesis|Trehalose-biosynthesis|0.4903311|1.5|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-881
thiamine diphosphate salvage IV (yeast)|PWY-7356|||0.49125728|0.71428573|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7356
ergothioneine biosynthesis I (bacteria)|PWY-7255|Ergothioneine Biosynthesis|Ergothioneine-Biosynthesis|0.50102013|1.2857143|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7255
4-hydroxyacetophenone degradation|PWY-7002|||0.5067462|0.6|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7002
ppGpp metabolism|PPGPPMET-PWY|||0.51052314|0.8333333|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PPGPPMET-PWY
glycogen biosynthesis III (from alpha-maltose 1-phosphate)|PWY-7900|Glycogen and Starch Biosynthesis|GLYCOGEN-BIOSYN|0.5150106|1.25|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7900
L-phenylalanine biosynthesis II|PWY-3462|L-phenylalanine Biosynthesis|PHENYLALANINE-SYN|0.51848096|1.25|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-3462
adenosylcobalamin biosynthesis from adenosylcobinamide-GDP I|PWY-5509|||0.5260463|0.6666667|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5509
phosphatidylinositol mannoside biosynthesis|PWY-7885|||0.528|0.6|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7885
NADH to cytochrome bd oxidase electron transfer I|PWY0-1334|||0.5419529|8.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY0-1334
succinate to cytochrome bd oxidase electron transfer|PWY0-1353|||0.5419529|4.5|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY0-1353
L-carnitine degradation I|CARNMET-PWY|L-Carnitine Degradation|CARN-DEG|0.5457847|2.4|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=CARNMET-PWY
phosphopantothenate biosynthesis I|PANTO-PWY|Phosphopantothenate Biosynthesis|Pantothenate-Biosynthesis|0.5457847|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PANTO-PWY
3-oxoadipate degradation|PWY-2361|||0.57139266|2.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-2361
4-aminobutanoate degradation I|PWY-6535|4-Aminobutanoate Degradation|4-Aminobutyraye-Degradation|0.57139266|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6535
4-aminobutanoate degradation I|PWY-6535|4-Aminobutanoate Degradation|4-Aminobutyraye-Degradation|0.57139266|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6535
L-cysteine biosynthesis I|CYSTSYN-PWY|L-cysteine Biosynthesis|CYSTEINE-SYN|0.57139266|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=CYSTSYN-PWY
folate polyglutamylation|PWY-2161|Folate Biosynthesis|Folate-Biosynthesis|0.57348645|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-2161
limonene degradation II (L-limonene)|PWY-5924|||0.5775|0.42857143|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5924
limonene degradation I (D-limonene)|PWY-5923|||0.5775|0.42857143|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5923
thiamine diphosphate biosynthesis I (E. coli)|PWY-6894|Thiamine Diphosphate Biosynthesis|Thiamin-Diphosphate-Biosynthesis|0.58126163|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6894
NAD de novo biosynthesis I|PYRIDNUCSYN-PWY|NAD Biosynthesis|NAD-SYN|0.58182555|0.8333333|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PYRIDNUCSYN-PWY
urate conversion to allantoin I|PWY-5691|Urate Degradation|Urate-Degradation|0.5839873|0.6666667|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5691
2-methyladeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP|PWY-7965|||0.5866667|0.6666667|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7965
5-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP|PWY-7968|||0.5866667|0.6666667|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7968
benzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP|PWY-7970|||0.5866667|0.6666667|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7970
protein Pupylation and dePupylation|PWY-7893|||0.5866667|0.6666667|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7893
adeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP|PWY-7964|||0.5866667|0.6666667|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7964
molybdopterin biosynthesis|PWY-6823|||0.5866667|1.3333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6823
myo-inositol degradation I|P562-PWY|||0.58813745|1.8571428|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=P562-PWY
pyridoxal 5'-phosphate salvage I|PLPSAL-PWY|Vitamin B6 Biosynthesis|Vitamin-B6-Biosynthesis|0.5909083|0.8333333|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PLPSAL-PWY
4,5-dichlorocatechol degradation|PWY-6093|||0.59137386|0.85714287|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6093
mevalonate degradation|PWY-5074|||0.60098094|1.5|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5074
monocistronic tRNA processing I|PWY-8468|||0.60098094|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-8468
lipoate biosynthesis and incorporation I|PWY0-501|Lipoate Biosynthesis and Salvage|Lipoate-Biosynthesis|0.60098094|2.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY0-501
glycerol degradation I|PWY-4261|Glycerol Degradation|GLYCEROL-DEG|0.60098094|1.6666666|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-4261
glycerophosphodiester degradation|PWY-6952|Glycerol Degradation|GLYCEROL-DEG|0.60098094|2.5|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6952
putrescine degradation IV|PWY-2|Putrescine Degradation|Putrescine-Degradation|0.60098094|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-2
anteiso-branched-chain fatty acid biosynthesis|PWY-8173|||0.6227615|2.5294118|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-8173
odd iso-branched-chain fatty acid biosynthesis|PWY-8174|||0.6232212|2.5294118|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-8174
octane oxidation|P221-PWY|||0.63799995|10.2|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=P221-PWY
NAD de novo biosynthesis IV (anaerobic)|PWY-8277|NAD Biosynthesis|NAD-SYN|0.642446|0.8333333|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-8277
L-threonine biosynthesis|HOMOSER-THRESYN-PWY|L-threonine Biosynthesis|THREONINE-BIOSYNTHESIS|0.6515694|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=HOMOSER-THRESYN-PWY
TCA cycle VI (Helicobacter)|REDCITCYC|TCA cycle|TCA-VARIANTS|0.6585996|2.3333333|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=REDCITCYC
dimethyl sulfide degradation II (oxidation)|PWY-6059|Dimethylsulfide Degradation|Dimethylsulfide-Degradation|0.66|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6059
formaldehyde oxidation III (mycothiol-dependent)|PWY1G-170|Formaldehyde Oxidation|Formaldehyde-Oxidation|0.66|0.33333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY1G-170
fatty acid elongation -- saturated|FASYN-ELONG-PWY|||0.70400006|3.6|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=FASYN-ELONG-PWY
4-aminobutanoate degradation III|PWY-6536|4-Aminobutanoate Degradation|4-Aminobutyraye-Degradation|0.7088927|2.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6536
4-aminobutanoate degradation III|PWY-6536|4-Aminobutanoate Degradation|4-Aminobutyraye-Degradation|0.7088927|2.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6536
base-degraded thiamine salvage|PWY-6899|||0.715|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6899
phenylmercury acetate degradation|P641-PWY|||0.715|0.5|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=P641-PWY
arsenate detoxification IV (mycothiol)|PWY-6421|Arsenate Detoxification|Arsenate-Detoxification|0.715|0.6666667|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6421
shikimate degradation I|SHIKIMATEDEG-PWY|Shikimate Degradation|Shikimate-Degradation|0.715|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=SHIKIMATEDEG-PWY
CDP-diacylglycerol biosynthesis II|PWY0-1319|CDP-diacylglycerol Biosynthesis|CDP-diacylglycerol-Biosynthesis|0.7430283|2.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY0-1319
4-nitrophenol degradation II|PWY-5488|4-Nitrophenol Degradation|p-Nitrophenol-Degradation|0.76011926|0.8|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5488
molybdenum cofactor biosynthesis|PWY-8171|||0.77|1.0|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-8171
triacylglycerol degradation|LIPAS-PWY|||0.77|1.3333334|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=LIPAS-PWY
2-chloroacrylate degradation I|PWY-7425|2-Chloroacrylate-Degradation|2-Chloroacrylates-Degradation|0.77|0.6666667|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7425
cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate|PWY-6690|||0.792|1.8|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6690
pyrimidine deoxyribonucleotides de novo biosynthesis III|PWY-6545|Pyrimidine Deoxyribonucleotide De Novo Biosynthesis|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn|0.80152774|1.2222222|1.0|PASSING-SCORE|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6545
myo-inositol biosynthesis|PWY-2301|||0.8406912|1.5|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-2301
pyruvate fermentation to (S)-acetoin|PWY-6389|Pyruvate Fermentation to Acetoin|Acetoin-Biosynthesis|0.8562617|1.3333334|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6389
trehalose biosynthesis I|TRESYN-PWY|Trehalose Biosynthesis|Trehalose-biosynthesis|0.8562617|1.5|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=TRESYN-PWY
putrescine degradation V|PWY-3|Putrescine Degradation|Putrescine-Degradation|0.875981|2.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-3
menaquinol-11 biosynthesis|PWY-5891|||0.88000005|3.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5891
S-methyl-5'-thioadenosine degradation III|PWY-6753|S-methyl-5'-thioadenosine Degradation|Methylthioadenosine-Degradation|0.88000005|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6753
thiosulfate disproportionation IV (rhodanese)|PWY-5350|Thiosulfate Disproportionation|Thiosulfate-Disproportionation|0.88000005|5.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5350
glucosylglycerate biosynthesis I|PWY-5662|Glucosylglycerate Biosynthesis|Glucosylglycerate-Biosynthesis|0.88000005|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5662
guaiacol biosynthesis|PWY18C3-23|Volatile Benzenoid Biosynthesis|Volatile-Benzenoids-Biosynthesis|0.88000005|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY18C3-23
menaquinol-9 biosynthesis|PWY-5844|||0.88000005|5.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5844
2-chlorobenzoate degradation|PWY-6221|||0.88000005|2.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6221
menaquinol-10 biosynthesis|PWY-5890|||0.88000005|3.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5890
methanol oxidation to formaldehyde III|PWY-6509|Methanol Oxidation|Methanol-Oxidation|0.88000005|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6509
demethylmenaquinol-9 biosynthesis|PWY-5851|||0.88000005|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5851
mycothiol-mediated detoxification|PWY1G-1|||0.88000005|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY1G-1
menaquinol-6 biosynthesis|PWY-5849|||0.88000005|5.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5849
menaquinol-7 biosynthesis|PWY-5839|||0.88000005|3.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-5839
hydrogen oxidation I (aerobic)|P283-PWY|Hydrogen Oxidation|Hydrogen-Oxidation|0.88000005|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=P283-PWY
phosphate acquisition|PWY-6348|||0.88000005|1.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6348
CMP phosphorylation|PWY-7205|||0.88000005|1.5|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-7205
fluoroacetate degradation|PWY-6646|||0.88000005|2.0|1.0|COMPLETE-PATHWAY|http://biocyc.org/META/new-image?type=PATHWAY&object=PWY-6646
